x-axis,1
second,Volt
-4.372006393562e-002,-1.64824e-002
-4.272006393562e-002,-4.02011e-004
-4.172006393562e-002,-4.02011e-004
-4.072006393562e-002,-1.64824e-002
-3.972006393562e-002,-8.44221e-003
-3.872006393563e-002,-4.02011e-004
-3.772006393562e-002,-8.44221e-003
-3.672006393562e-002,-8.44221e-003
-3.572006393562e-002,-8.44221e-003
-3.472006393562e-002,-4.02011e-004
-3.372006393562e-002,7.63819e-003
-3.272006393563e-002,-4.02011e-004
-3.172006393563e-002,-4.02011e-004
-3.072006393562e-002,-1.64824e-002
-2.972006393562e-002,-8.44221e-003
-2.872006393562e-002,-4.02011e-004
-2.772006393562e-002,-8.44221e-003
-2.672006393562e-002,-1.64824e-002
-2.572006393562e-002,-4.02011e-004
-2.472006393562e-002,-1.64824e-002
-2.372006393562e-002,-8.44221e-003
-2.272006393562e-002,7.63819e-003
-2.172006393562e-002,-8.44221e-003
-2.072006393562e-002,-4.02011e-004
-1.972006393562e-002,-8.44221e-003
-1.872006393562e-002,-4.02011e-004
-1.772006393562e-002,-4.02011e-004
-1.672006393562e-002,-8.44221e-003
-1.572006393562e-002,7.63819e-003
-1.472006393562e-002,-4.02011e-004
-1.372006393562e-002,-8.44221e-003
-1.272006393562e-002,-8.44221e-003
-1.172006393562e-002,-8.44221e-003
-1.072006393562e-002,-4.02011e-004
-9.720063935625e-003,-8.44221e-003
-8.720063935625e-003,7.63819e-003
-7.720063935625e-003,-4.02011e-004
-6.720063935625e-003,-8.44221e-003
-5.720063935625e-003,-8.44221e-003
-4.720063935625e-003,-2.45226e-002
-3.720063935625e-003,-4.02011e-004
-2.720063935625e-003,-4.02011e-004
-1.720063935625e-003,-4.02011e-004
-7.200639356250e-004,7.63819e-003
2.799360643750e-004,4.90050e-001
1.279936064375e-003,-6.47236e-002
2.279936064375e-003,-4.06030e-002
3.279936064375e-003,-8.44221e-003
4.279936064375e-003,-8.44221e-003
5.279936064375e-003,-4.02011e-004
6.279936064375e-003,-4.02011e-004
7.279936064375e-003,-4.02011e-004
8.279936064375e-003,7.63819e-003
9.279936064375e-003,-8.44221e-003
1.027993606438e-002,-4.02011e-004
1.127993606438e-002,-4.02011e-004
1.227993606438e-002,1.56784e-002
1.327993606438e-002,-1.64824e-002
1.427993606438e-002,-8.44221e-003
1.527993606438e-002,-4.02011e-004
1.627993606438e-002,-4.02011e-004
1.727993606438e-002,7.63819e-003
1.827993606438e-002,-1.64824e-002
1.927993606438e-002,-3.62211e-001
2.027993606438e-002,-3.30050e-001
2.127993606438e-002,8.00000e-002
2.227993606438e-002,1.56784e-002
2.327993606438e-002,-1.64824e-002
2.427993606438e-002,-4.02011e-004
2.527993606438e-002,-1.64824e-002
2.627993606438e-002,-8.44221e-003
2.727993606438e-002,7.63819e-003
2.827993606438e-002,-1.64824e-002
2.927993606437e-002,-8.44221e-003
3.027993606437e-002,7.63819e-003
3.127993606438e-002,-4.02011e-004
3.227993606438e-002,-8.44221e-003
3.327993606438e-002,7.63819e-003
3.427993606438e-002,-4.02011e-004
3.527993606438e-002,-4.02011e-004
3.627993606438e-002,-8.44221e-003
3.727993606438e-002,-2.45226e-002
3.827993606438e-002,-8.44221e-003
3.927993606438e-002,2.64925e-001
4.027993606438e-002,4.33769e-001
4.127993606438e-002,-7.27638e-002
4.227993606438e-002,-2.45226e-002
4.327993606438e-002,-8.44221e-003
4.427993606437e-002,1.56784e-002
4.527993606437e-002,-2.45226e-002
4.627993606437e-002,-1.64824e-002
4.727993606438e-002,-8.44221e-003
4.827993606438e-002,-4.02011e-004
4.927993606438e-002,7.63819e-003
5.027993606438e-002,-1.64824e-002
5.127993606438e-002,-4.02011e-004
5.227993606438e-002,-8.44221e-003
5.327993606438e-002,7.63819e-003
5.427993606438e-002,-1.64824e-002
5.527993606438e-002,-1.64824e-002
5.627993606438e-002,-8.44221e-003
5.727993606438e-002,1.56784e-002
5.827993606438e-002,-1.64824e-002
5.927993606438e-002,-3.22010e-001
6.027993606438e-002,-2.97889e-001
6.127993606437e-002,8.00000e-002
6.227993606437e-002,1.56784e-002
6.327993606438e-002,-1.64824e-002
6.427993606438e-002,-4.02011e-004
6.527993606438e-002,-1.64824e-002
6.627993606438e-002,-1.64824e-002
6.727993606438e-002,-8.44221e-003
6.827993606438e-002,-4.02011e-004
6.927993606438e-002,-4.02011e-004
7.027993606438e-002,-8.44221e-003
7.127993606438e-002,-8.44221e-003
7.227993606438e-002,-8.44221e-003
7.327993606438e-002,-4.02011e-004
7.427993606438e-002,-4.02011e-004
7.527993606438e-002,-4.02011e-004
7.627993606437e-002,7.63819e-003
7.727993606437e-002,-3.25628e-002
7.827993606438e-002,-1.64824e-002
7.927993606438e-002,2.24724e-001
8.027993606438e-002,4.09648e-001
8.127993606438e-002,-4.06030e-002
8.227993606438e-002,-1.64824e-002
8.327993606438e-002,-4.02011e-004
8.427993606438e-002,7.63819e-003
8.527993606438e-002,7.63819e-003
8.627993606438e-002,-8.44221e-003
8.727993606438e-002,-1.64824e-002
8.827993606438e-002,-4.02011e-004
8.927993606438e-002,-4.02011e-004
9.027993606438e-002,-1.64824e-002
9.127993606438e-002,-8.44221e-003
9.227993606438e-002,7.63819e-003
9.327993606438e-002,-8.44221e-003
9.427993606438e-002,-1.64824e-002
9.527993606438e-002,-1.64824e-002
9.627993606438e-002,-1.64824e-002
9.727993606438e-002,1.56784e-002
9.827993606438e-002,-2.45226e-002
9.927993606438e-002,-3.05930e-001
1.002799360644e-001,-2.09447e-001
1.012799360644e-001,8.80402e-002
1.022799360644e-001,1.56784e-002
1.032799360644e-001,-4.02011e-004
1.042799360644e-001,-4.02011e-004
1.052799360644e-001,-4.02011e-004
1.062799360644e-001,7.63819e-003
1.072799360644e-001,-1.64824e-002
1.082799360644e-001,-1.64824e-002
1.092799360644e-001,-4.02011e-004
1.102799360644e-001,-4.02011e-004
1.112799360644e-001,1.56784e-002
1.122799360644e-001,-1.64824e-002
1.132799360644e-001,-2.45226e-002
1.142799360644e-001,-4.02011e-004
1.152799360644e-001,-4.02011e-004
1.162799360644e-001,-8.44221e-003
1.172799360644e-001,-1.64824e-002
1.182799360644e-001,-4.02011e-004
1.192799360644e-001,1.44322e-001
1.202799360644e-001,3.37286e-001
1.212799360644e-001,-3.25628e-002
1.222799360644e-001,-8.44221e-003
1.232799360644e-001,7.63819e-003
1.242799360644e-001,-1.64824e-002
1.252799360644e-001,-4.02011e-004
